Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,CompetitionStartDate,Promo2StartDate,DaysSinceLastPromo2,DaysSinceCompetition,Sales,Promo2Indicator,WeekOfYear,Month
24725,980,4,2015-08-20 00:00:00,1,1,0,0,1,1,4420.0,0,2005-09-01,1900-01-01,42234,3640,7270.0,0,34,8
24726,983,4,2015-08-20 00:00:00,1,1,0,0,1,1,40.0,1,2014-03-01,2014-01-02,50,537,10600.0,1,34,8
24727,984,4,2015-08-20 00:00:00,1,1,0,0,3,1,440.0,1,2012-09-01,2013-01-02,50,1083,6416.0,1,34,8
24728,985,4,2015-08-20 00:00:00,1,1,0,1,3,3,490.0,1,2007-05-01,2010-03-27,50,3033,8427.0,1,34,8
24729,986,4,2015-08-20 00:00:00,1,1,0,0,1,1,620.0,1,2014-10-01,2014-05-01,19,323,6208.0,1,34,8
24730,988,4,2015-08-20 00:00:00,1,1,0,1,1,1,30.0,0,2012-11-01,1900-01-01,42234,1022,5109.0,0,34,8
24731,989,4,2015-08-20 00:00:00,1,1,0,1,1,1,1640.0,1,2006-06-01,2011-10-02,50,3367,5375.0,1,34,8
24732,991,4,2015-08-20 00:00:00,1,1,0,0,1,1,1010.0,0,2012-09-01,1900-01-01,42234,1083,5829.0,0,34,8
24733,992,4,2015-08-20 00:00:00,1,1,0,0,1,1,2480.0,0,1990-07-01,1900-01-01,42234,9181,6218.0,0,34,8
24734,994,4,2015-08-20 00:00:00,1,1,0,0,1,1,2290.0,1,2011-07-01,2012-01-02,50,1511,4995.0,1,34,8
24735,997,4,2015-08-20 00:00:00,1,1,0,1,4,3,5840.0,1,2010-07-01,2009-09-11,50,1876,5700.0,1,34,8
24736,998,4,2015-08-20 00:00:00,1,1,0,1,1,1,780.0,1,2005-09-01,2013-01-30,19,3640,4236.0,1,34,8
24737,1000,4,2015-08-20 00:00:00,1,1,0,1,1,3,2230.0,1,2009-05-01,2014-10-02,50,2302,7403.0,1,34,8
24738,1003,4,2015-08-20 00:00:00,1,1,0,0,1,1,170.0,1,2013-07-01,2013-07-03,50,780,7788.0,1,34,8
24739,1004,4,2015-08-20 00:00:00,1,1,0,1,4,3,970.0,1,2012-09-01,2011-02-27,80,1083,6045.0,1,34,8
24740,1005,4,2015-08-20 00:00:00,1,1,0,0,1,1,6480.0,0,2012-09-01,1900-01-01,42234,1083,6388.0,0,34,8
24741,1007,4,2015-08-20 00:00:00,1,1,0,1,3,3,4180.0,0,2012-09-01,1900-01-01,42234,1083,7485.0,0,34,8
24742,1008,4,2015-08-20 00:00:00,1,1,0,1,1,3,30.0,0,2010-09-01,1900-01-01,42234,1814,6008.0,0,34,8
24743,1009,4,2015-08-20 00:00:00,1,1,0,1,1,1,230.0,1,2004-07-01,2014-03-06,50,4067,5482.0,1,34,8
24744,1010,4,2015-08-20 00:00:00,1,1,0,1,4,3,4610.0,1,2010-06-01,2010-05-01,19,1906,9099.0,1,34,8
24745,1011,4,2015-08-20 00:00:00,1,1,0,0,1,3,490.0,1,2012-09-01,2011-05-01,19,1083,8389.0,1,34,8
24746,1012,4,2015-08-20 00:00:00,1,1,0,1,4,3,6330.0,1,2004-06-01,2010-09-25,50,4097,6582.0,1,34,8
24747,1013,4,2015-08-20 00:00:00,1,1,0,0,1,1,630.0,1,2015-02-01,2013-07-31,19,200,4297.0,1,34,8
24748,1014,4,2015-08-20 00:00:00,1,1,0,0,1,3,210.0,1,2012-09-01,2013-07-31,50,1083,13946.0,1,34,8
24749,1015,4,2015-08-20 00:00:00,1,1,0,1,4,3,9910.0,1,2010-12-01,2011-02-27,80,1723,6578.0,1,34,8
24750,1016,4,2015-08-20 00:00:00,1,1,0,0,3,3,550.0,1,2012-09-01,2010-08-28,80,1083,5865.0,1,34,8
24751,1019,4,2015-08-20 00:00:00,1,1,0,1,4,3,2740.0,1,2014-07-01,2010-03-27,50,415,9508.0,1,34,8
24752,1020,4,2015-08-20 00:00:00,1,1,0,1,1,1,40.0,0,2015-08-01,1900-01-01,42234,19,8784.0,0,34,8
24753,1022,4,2015-08-20 00:00:00,1,1,0,0,1,3,1520.0,0,2012-09-01,1900-01-01,42234,1083,7669.0,0,34,8
24754,1024,4,2015-08-20 00:00:00,1,1,0,1,3,3,1990.0,0,2012-01-01,1900-01-01,42234,1327,6486.0,0,34,8
24755,1025,4,2015-08-20 00:00:00,1,1,0,1,1,1,720.0,0,2009-11-01,1900-01-01,42234,2118,7501.0,0,34,8
24756,1026,4,2015-08-20 00:00:00,1,1,0,0,3,1,450.0,1,2011-06-01,2012-11-26,80,1541,10039.0,1,34,8
24757,1027,4,2015-08-20 00:00:00,1,1,0,1,1,3,190.0,1,2008-06-01,2011-10-02,50,2636,14566.0,1,34,8
24758,1028,4,2015-08-20 00:00:00,1,1,0,0,1,1,150.0,1,2012-09-01,2013-07-31,50,1083,5423.0,1,34,8
24759,1031,4,2015-08-20 00:00:00,1,1,0,0,4,1,590.0,0,2001-05-01,1900-01-01,42234,5224,5147.0,0,34,8
24760,1036,4,2015-08-20 00:00:00,1,1,0,0,4,3,9560.0,1,2012-09-01,2013-09-04,50,1083,5186.0,1,34,8
24761,1037,4,2015-08-20 00:00:00,1,1,0,0,1,3,150.0,0,2012-09-01,1900-01-01,42234,1083,7520.0,0,34,8
24762,1038,4,2015-08-20 00:00:00,1,1,0,1,4,1,17290.0,0,2013-10-01,1900-01-01,42234,688,6642.0,0,34,8
24763,1039,4,2015-08-20 00:00:00,1,1,0,0,1,3,70.0,1,1990-06-01,2012-05-28,80,9211,9009.0,1,34,8
24764,1040,4,2015-08-20 00:00:00,1,1,0,0,1,1,4030.0,1,2013-02-01,2014-03-06,50,930,8912.0,1,34,8
24765,1041,4,2015-08-20 00:00:00,1,1,0,1,3,1,1600.0,1,2013-08-01,2014-10-02,50,749,6374.0,1,34,8
24766,1042,4,2015-08-20 00:00:00,1,1,0,0,1,1,3440.0,1,2012-09-01,2013-07-31,19,1083,4483.0,1,34,8
24767,1044,4,2015-08-20 00:00:00,1,1,0,1,3,1,240.0,1,2015-04-01,2010-03-27,50,141,7111.0,1,34,8
24768,1045,4,2015-08-20 00:00:00,1,1,0,1,1,3,26990.0,0,2013-12-01,1900-01-01,42234,627,10209.0,0,34,8
24769,1047,4,2015-08-20 00:00:00,1,1,0,0,1,1,3750.0,1,2012-09-01,2009-11-06,19,1083,5105.0,1,34,8
24770,1048,4,2015-08-20 00:00:00,1,1,0,1,4,3,1860.0,1,2012-09-01,2012-10-01,50,1083,7387.0,1,34,8
24771,1049,4,2015-08-20 00:00:00,1,1,0,1,1,1,370.0,1,2012-07-01,2011-04-03,50,1145,4845.0,1,34,8
24772,1050,4,2015-08-20 00:00:00,1,1,0,1,4,3,13170.0,1,2014-08-01,2011-02-27,80,384,7931.0,1,34,8
24773,1051,4,2015-08-20 00:00:00,1,1,0,1,3,1,200.0,1,1998-07-01,2012-01-02,50,6259,7767.0,1,34,8
24774,1052,4,2015-08-20 00:00:00,1,1,0,0,1,3,5080.0,1,2012-09-01,2013-07-31,19,1083,7675.0,1,34,8
24775,1053,4,2015-08-20 00:00:00,1,1,0,1,1,1,1710.0,0,2015-07-01,1900-01-01,42234,50,9378.0,0,34,8
24776,1054,4,2015-08-20 00:00:00,1,1,0,1,1,3,13190.0,1,2012-09-01,2013-11-06,19,1083,6660.0,1,34,8
24777,1056,4,2015-08-20 00:00:00,1,1,0,1,4,3,5350.0,1,2012-09-01,2012-10-01,50,1083,3978.0,1,34,8
24778,1057,4,2015-08-20 00:00:00,1,1,0,1,4,3,3230.0,0,2011-11-01,1900-01-01,42234,1388,6914.0,0,34,8
24779,1058,4,2015-08-20 00:00:00,1,1,0,0,1,3,180.0,1,2012-09-01,2010-08-28,80,1083,7978.0,1,34,8
24780,1059,4,2015-08-20 00:00:00,1,1,0,1,3,1,3380.0,0,2013-04-01,1900-01-01,42234,871,8636.0,0,34,8
24781,1060,4,2015-08-20 00:00:00,1,1,0,0,1,3,3430.0,1,2012-09-01,2013-07-31,19,1083,7650.0,1,34,8
24782,1061,4,2015-08-20 00:00:00,1,1,0,1,4,3,8110.0,0,2012-09-01,1900-01-01,42234,1083,7507.0,0,34,8
24783,1062,4,2015-08-20 00:00:00,1,1,0,1,4,1,190.0,1,2012-09-01,2012-10-01,19,1083,7075.0,1,34,8
24784,1063,4,2015-08-20 00:00:00,1,1,0,1,1,3,6250.0,0,2012-09-01,1900-01-01,42234,1083,4717.0,0,34,8
24785,1064,4,2015-08-20 00:00:00,1,1,0,0,1,3,420.0,0,2012-09-01,1900-01-01,42234,1083,9769.0,0,34,8
24786,1065,4,2015-08-20 00:00:00,1,1,0,1,1,1,1290.0,1,2012-09-01,2011-08-28,80,1083,5041.0,1,34,8
24787,1066,4,2015-08-20 00:00:00,1,1,0,0,1,1,3350.0,0,2012-09-01,1900-01-01,42234,1083,10861.0,0,34,8
24788,1067,4,2015-08-20 00:00:00,1,1,0,1,4,3,12020.0,0,2009-07-01,1900-01-01,42234,2241,6258.0,0,34,8
24789,1068,4,2015-08-20 00:00:00,1,1,0,1,4,3,5010.0,1,2012-09-01,2013-01-30,50,1083,4352.0,1,34,8
24790,1070,4,2015-08-20 00:00:00,1,1,0,1,3,3,400.0,0,2008-10-01,1900-01-01,42234,2514,7463.0,0,34,8
24791,1071,4,2015-08-20 00:00:00,1,1,0,1,1,1,820.0,1,2012-03-01,2012-08-27,80,1267,6448.0,1,34,8
24792,1072,4,2015-08-20 00:00:00,1,1,0,0,1,3,5380.0,1,2015-08-01,2010-01-30,19,19,7477.0,1,34,8
24793,1073,4,2015-08-20 00:00:00,1,1,0,0,1,3,1710.0,1,2012-09-01,2012-10-29,50,1083,7533.0,1,34,8
24794,1076,4,2015-08-20 00:00:00,1,1,0,0,1,3,90.0,1,2012-09-01,2013-01-02,50,1083,3871.0,1,34,8
24795,1077,4,2015-08-20 00:00:00,1,1,0,0,1,1,3750.0,1,2001-11-01,2010-08-28,80,5040,4914.0,1,34,8
24796,1078,4,2015-08-20 00:00:00,1,1,0,1,4,3,670.0,1,2012-09-01,2011-10-02,50,1083,7463.0,1,34,8
24797,1079,4,2015-08-20 00:00:00,1,1,0,1,1,1,16680.0,1,2012-09-01,2009-09-11,50,1083,9581.0,1,34,8
24798,1080,4,2015-08-20 00:00:00,1,1,0,1,1,1,2410.0,1,2012-09-01,2014-10-02,50,1083,9014.0,1,34,8
24799,1083,4,2015-08-20 00:00:00,1,1,0,1,4,3,11540.0,1,2012-09-01,2013-01-30,19,1083,5129.0,1,34,8
24800,1084,4,2015-08-20 00:00:00,1,1,0,1,1,1,190.0,1,2012-09-01,2010-03-27,50,1083,6363.0,1,34,8
24801,1086,4,2015-08-20 00:00:00,1,1,0,1,1,1,180.0,1,2013-11-01,2011-05-01,19,657,8623.0,1,34,8
24802,1087,4,2015-08-20 00:00:00,1,1,0,1,4,3,2210.0,0,2011-11-01,1900-01-01,42234,1388,6562.0,0,34,8
24803,1088,4,2015-08-20 00:00:00,1,1,0,0,1,1,4300.0,1,2009-03-01,2013-07-03,50,2363,5853.0,1,34,8
24804,1089,4,2015-08-20 00:00:00,1,1,0,0,4,1,5220.0,0,2009-05-01,1900-01-01,42234,2302,10006.0,0,34,8
24805,1091,4,2015-08-20 00:00:00,1,1,0,1,1,3,9990.0,0,2012-09-01,1900-01-01,42234,1083,8741.0,0,34,8
24806,1092,4,2015-08-20 00:00:00,1,1,0,1,1,1,300.0,1,2000-07-01,2014-10-02,50,5528,10861.0,1,34,8
24807,1094,4,2015-08-20 00:00:00,1,1,0,1,4,1,2380.0,1,2013-03-01,2014-10-02,50,902,4827.0,1,34,8
24808,1096,4,2015-08-20 00:00:00,1,1,0,0,1,3,1130.0,1,2012-09-01,2014-03-06,80,1083,5690.0,1,34,8
24809,1097,4,2015-08-20 00:00:00,1,1,0,1,2,2,720.0,0,2002-03-01,1900-01-01,42234,4920,9094.0,0,34,8
24810,1099,4,2015-08-20 00:00:00,1,1,0,1,1,3,200.0,1,2013-04-01,2013-04-03,50,871,9440.0,1,34,8
24811,1100,4,2015-08-20 00:00:00,1,1,0,0,1,1,540.0,1,2012-09-01,2011-04-03,50,1083,5966.0,1,34,8
24812,1101,4,2015-08-20 00:00:00,1,1,0,1,4,3,4060.0,0,2012-09-01,1900-01-01,42234,1083,10543.0,0,34,8
24813,1102,4,2015-08-20 00:00:00,1,1,0,1,1,1,850.0,1,2012-11-01,2014-10-02,50,1022,6735.0,1,34,8
24814,1103,4,2015-08-20 00:00:00,1,1,0,1,4,3,1340.0,1,2006-10-01,2013-01-30,19,3245,5230.0,1,34,8
24815,1104,4,2015-08-20 00:00:00,1,1,0,1,4,1,260.0,1,2012-02-01,2011-04-03,50,1296,6391.0,1,34,8
24816,1105,4,2015-08-20 00:00:00,1,1,0,0,3,3,330.0,1,2008-11-01,2013-01-30,19,2483,4921.0,1,34,8
24817,1106,4,2015-08-20 00:00:00,1,1,0,1,1,3,5330.0,1,2011-09-01,2013-07-31,50,1449,5407.0,1,34,8
24818,1107,4,2015-08-20 00:00:00,1,1,0,1,1,1,1400.0,1,2012-06-01,2010-03-27,50,1175,6603.0,1,34,8
24819,1109,4,2015-08-20 00:00:00,1,1,0,1,3,1,3490.0,1,2011-04-01,2012-05-28,50,1602,5457.0,1,34,8
24820,1111,4,2015-08-20 00:00:00,1,1,0,0,1,1,1900.0,1,2014-06-01,2013-07-31,50,445,5851.0,1,34,8
24821,1112,4,2015-08-20 00:00:00,1,1,0,0,3,3,1880.0,0,2006-04-01,1900-01-01,42234,3428,10689.0,0,34,8
24822,1113,4,2015-08-20 00:00:00,1,1,0,1,1,3,9260.0,0,2012-09-01,1900-01-01,42234,1083,7235.0,0,34,8
24823,1114,4,2015-08-20 00:00:00,1,1,0,1,1,3,870.0,0,2012-09-01,1900-01-01,42234,1083,22387.0,0,34,8
24824,1115,4,2015-08-20 00:00:00,1,1,0,1,4,3,5350.0,1,2012-09-01,2012-05-28,80,1083,6670.0,1,34,8
23113,1,5,2015-08-21 00:00:00,1,1,0,1,3,1,1270.0,0,2008-09-01,1900-01-01,42235,2545,4813.0,0,34,8
23114,3,5,2015-08-21 00:00:00,1,1,0,0,1,1,14130.0,1,2006-12-01,2011-04-03,51,3185,7872.0,1,34,8
23115,7,5,2015-08-21 00:00:00,1,1,0,1,1,3,24000.0,0,2013-04-01,1900-01-01,42235,872,10690.0,0,34,8
23116,8,5,2015-08-21 00:00:00,1,1,0,1,1,1,7520.0,0,2014-10-01,1900-01-01,42235,324,5941.0,0,34,8
23117,9,5,2015-08-21 00:00:00,1,1,0,0,1,3,2030.0,0,2000-08-01,1900-01-01,42235,5498,6718.0,0,34,8
23118,10,5,2015-08-21 00:00:00,1,1,0,1,1,1,3160.0,0,2009-09-01,1900-01-01,42235,2180,5630.0,0,34,8
23119,11,5,2015-08-21 00:00:00,1,1,0,1,1,3,960.0,1,2011-11-01,2012-01-02,51,1389,8397.0,1,34,8
23120,12,5,2015-08-21 00:00:00,1,1,0,1,1,3,1070.0,1,2012-09-01,2010-03-27,51,1084,8344.0,1,34,8
23121,13,5,2015-08-21 00:00:00,1,1,0,1,4,1,310.0,1,2012-09-01,2009-11-06,20,1084,6167.0,1,34,8
23122,14,5,2015-08-21 00:00:00,1,1,0,0,1,1,1300.0,1,2014-03-01,2011-10-02,51,538,5958.0,1,34,8
23123,15,5,2015-08-21 00:00:00,1,1,0,1,4,3,4110.0,1,2010-03-01,2011-04-03,51,1999,7430.0,1,34,8
23124,16,5,2015-08-21 00:00:00,1,1,0,1,1,3,3270.0,0,2012-09-01,1900-01-01,42235,1084,8057.0,0,34,8
23125,19,5,2015-08-21 00:00:00,1,1,0,0,1,3,3240.0,1,2012-09-01,2011-05-29,81,1084,7306.0,1,34,8
23126,20,5,2015-08-21 00:00:00,1,1,0,1,4,1,2340.0,1,2009-05-01,2014-10-02,51,2303,7817.0,1,34,8
23127,21,5,2015-08-21 00:00:00,1,1,0,1,3,3,550.0,1,1999-10-01,2009-11-06,51,5803,6206.0,1,34,8
23128,22,5,2015-08-21 00:00:00,1,1,0,1,1,1,1040.0,1,2012-09-01,2012-05-28,51,1084,5426.0,1,34,8
23129,23,5,2015-08-21 00:00:00,1,1,0,1,4,1,4060.0,0,2005-08-01,1900-01-01,42235,3672,6031.0,0,34,8
23130,24,5,2015-08-21 00:00:00,1,1,0,0,1,3,4590.0,1,2000-03-01,2011-10-02,51,5651,9947.0,1,34,8
23131,25,5,2015-08-21 00:00:00,1,1,0,0,3,1,430.0,0,2003-04-01,1900-01-01,42235,4525,11236.0,0,34,8
23132,27,5,2015-08-21 00:00:00,1,1,0,0,1,1,60.0,1,2005-01-01,2011-01-30,51,3884,10169.0,1,34,8
23133,29,5,2015-08-21 00:00:00,1,1,0,0,4,3,2170.0,0,2012-09-01,1900-01-01,42235,1084,7583.0,0,34,8
23134,30,5,2015-08-21 00:00:00,1,1,0,0,1,1,40.0,1,2014-02-01,2014-03-06,81,566,5366.0,1,34,8
23135,31,5,2015-08-21 00:00:00,1,1,0,1,4,3,9800.0,0,2012-07-01,1900-01-01,42235,1146,6599.0,0,34,8
23136,32,5,2015-08-21 00:00:00,1,1,0,1,1,1,2910.0,1,2012-09-01,2009-11-06,20,1084,4735.0,1,34,8
23137,33,5,2015-08-21 00:00:00,1,1,0,0,1,3,1320.0,0,2013-05-01,1900-01-01,42235,842,8473.0,0,34,8
23138,35,5,2015-08-21 00:00:00,1,1,0,0,4,3,7660.0,1,2000-10-01,2012-01-02,51,5437,10258.0,1,34,8
23139,36,5,2015-08-21 00:00:00,1,1,0,1,1,3,540.0,1,2003-06-01,2014-10-02,51,4464,9417.0,1,34,8
23140,38,5,2015-08-21 00:00:00,1,1,0,0,4,1,1090.0,0,2007-04-01,1900-01-01,42235,3064,6222.0,0,34,8
23141,39,5,2015-08-21 00:00:00,1,1,0,0,1,1,260.0,1,2006-10-01,2013-07-31,20,3246,5329.0,1,34,8
23142,40,5,2015-08-21 00:00:00,1,1,0,0,1,1,180.0,1,2012-09-01,2009-11-06,20,1084,5259.0,1,34,8
23143,41,5,2015-08-21 00:00:00,1,1,0,1,4,3,1180.0,1,2012-09-01,2013-07-31,51,1084,6182.0,1,34,8
23144,42,5,2015-08-21 00:00:00,1,1,0,0,1,3,290.0,1,2012-09-01,2011-10-02,51,1084,10834.0,1,34,8
23145,43,5,2015-08-21 00:00:00,1,1,0,0,4,1,4880.0,1,2012-09-01,2009-09-11,51,1084,7562.0,1,34,8
23146,45,5,2015-08-21 00:00:00,1,1,0,1,4,1,9710.0,0,2014-02-01,1900-01-01,42235,566,5725.0,0,34,8
23147,46,5,2015-08-21 00:00:00,1,1,0,1,3,1,1200.0,1,2005-09-01,2011-04-03,51,3641,5994.0,1,34,8
23148,47,5,2015-08-21 00:00:00,1,1,0,1,1,3,270.0,1,2013-04-01,2013-04-03,51,872,7769.0,1,34,8
23149,48,5,2015-08-21 00:00:00,1,1,0,1,1,1,1060.0,0,2012-05-01,1900-01-01,42235,1207,4146.0,0,34,8
23150,49,5,2015-08-21 00:00:00,1,1,0,1,4,3,18010.0,0,2007-09-01,1900-01-01,42235,2911,7725.0,0,34,8
23151,50,5,2015-08-21 00:00:00,1,1,0,1,4,1,6260.0,0,2009-11-01,1900-01-01,42235,2119,4676.0,0,34,8
23152,51,5,2015-08-21 00:00:00,1,1,0,1,1,3,10570.0,1,2013-07-01,2011-02-27,51,781,7157.0,1,34,8
23153,52,5,2015-08-21 00:00:00,1,1,0,1,4,3,450.0,1,2014-04-01,2010-09-25,51,507,8371.0,1,34,8
23154,53,5,2015-08-21 00:00:00,1,1,0,1,1,3,30360.0,0,2013-09-01,1900-01-01,42235,719,6159.0,0,34,8
23155,56,5,2015-08-21 00:00:00,1,1,0,1,4,3,6620.0,1,2012-03-01,2014-03-06,81,1268,7395.0,1,34,8
23156,58,5,2015-08-21 00:00:00,1,1,0,1,1,3,7340.0,1,2008-05-01,2012-07-02,51,2668,6698.0,1,34,8
23157,61,5,2015-08-21 00:00:00,1,1,0,1,1,3,350.0,1,2007-12-01,2012-01-02,51,2820,5050.0,1,34,8
23158,62,5,2015-08-21 00:00:00,1,1,0,0,1,1,2050.0,0,2012-09-01,1900-01-01,42235,1084,6844.0,0,34,8
23159,63,5,2015-08-21 00:00:00,1,1,0,1,3,3,3700.0,1,2010-06-01,2010-05-01,20,1907,7591.0,1,34,8
23160,64,5,2015-08-21 00:00:00,1,1,0,0,4,3,22560.0,1,2012-09-01,2013-04-03,51,1084,11213.0,1,34,8
23161,66,5,2015-08-21 00:00:00,1,1,0,1,4,1,7660.0,1,2012-09-01,2009-09-11,51,1084,6322.0,1,34,8
23162,67,5,2015-08-21 00:00:00,1,1,0,1,1,3,410.0,0,2006-02-01,1900-01-01,42235,3488,8218.0,0,34,8
23163,68,5,2015-08-21 00:00:00,1,1,0,1,1,3,250.0,1,2012-09-01,2012-08-27,81,1084,8134.0,1,34,8
23164,69,5,2015-08-21 00:00:00,1,1,0,1,3,3,1130.0,1,2012-09-01,2011-10-02,51,1084,10002.0,1,34,8
23165,70,5,2015-08-21 00:00:00,1,1,0,1,3,3,4840.0,0,2012-09-01,1900-01-01,42235,1084,6844.0,0,34,8
23166,71,5,2015-08-21 00:00:00,1,1,0,0,1,1,17500.0,1,2008-08-01,2009-09-11,81,2576,9833.0,1,34,8
23167,72,5,2015-08-21 00:00:00,1,1,0,1,1,1,2200.0,1,2009-12-01,2010-03-27,51,2089,5454.0,1,34,8
23168,73,5,2015-08-21 00:00:00,1,1,0,1,1,3,1650.0,0,2008-09-01,1900-01-01,42235,2545,5075.0,0,34,8
23169,74,5,2015-08-21 00:00:00,1,1,0,0,1,1,330.0,0,2012-09-01,1900-01-01,42235,1084,6432.0,0,34,8
23170,75,5,2015-08-21 00:00:00,1,1,0,1,4,3,22440.0,0,2013-12-01,1900-01-01,42235,628,6888.0,0,34,8
23171,76,5,2015-08-21 00:00:00,1,1,0,1,4,3,19960.0,0,2006-03-01,1900-01-01,42235,3460,9658.0,0,34,8
23172,77,5,2015-08-21 00:00:00,1,1,0,1,4,3,1090.0,1,2009-08-01,2014-03-06,51,2211,7908.0,1,34,8
23173,79,5,2015-08-21 00:00:00,1,1,0,1,1,1,3320.0,0,2012-09-01,1900-01-01,42235,1084,5636.0,0,34,8
23174,80,5,2015-08-21 00:00:00,1,1,0,1,4,1,7910.0,0,2012-09-01,1900-01-01,42235,1084,7754.0,0,34,8
23175,81,5,2015-08-21 00:00:00,1,1,0,1,1,1,2370.0,1,2011-03-01,2014-10-02,51,1634,6727.0,1,34,8
23176,82,5,2015-08-21 00:00:00,1,1,0,0,1,1,22390.0,1,2008-04-01,2009-09-11,51,2698,9757.0,1,34,8
23177,83,5,2015-08-21 00:00:00,1,1,0,0,1,1,2710.0,0,2012-09-01,1900-01-01,42235,1084,4233.0,0,34,8
23178,84,5,2015-08-21 00:00:00,1,1,0,0,1,3,11810.0,0,2014-08-01,1900-01-01,42235,385,13047.0,0,34,8
23179,86,5,2015-08-21 00:00:00,1,1,0,0,1,1,480.0,1,2005-02-01,2013-07-31,51,3853,5260.0,1,34,8
23180,89,5,2015-08-21 00:00:00,1,1,0,1,1,1,2380.0,1,2004-07-01,2014-10-02,51,4068,6461.0,1,34,8
23181,90,5,2015-08-21 00:00:00,1,1,0,0,1,1,330.0,0,2007-11-01,1900-01-01,42235,2850,8639.0,0,34,8
23182,91,5,2015-08-21 00:00:00,1,1,0,1,3,1,2410.0,1,2012-09-01,2011-08-28,51,1084,5972.0,1,34,8
23183,92,5,2015-08-21 00:00:00,1,1,0,0,3,1,240.0,1,2012-09-01,2009-11-06,20,1084,6459.0,1,34,8
23184,93,5,2015-08-21 00:00:00,1,1,0,0,1,1,16690.0,1,2012-09-01,2011-04-03,51,1084,6928.0,1,34,8
23185,94,5,2015-08-21 00:00:00,1,1,0,0,4,3,14620.0,0,2012-09-01,1900-01-01,42235,1084,7641.0,0,34,8
23186,98,5,2015-08-21 00:00:00,1,1,0,0,4,3,15140.0,1,2006-12-01,2012-01-02,51,3185,5635.0,1,34,8
23187,99,5,2015-08-21 00:00:00,1,1,0,1,3,3,2030.0,1,2003-11-01,2012-05-28,81,4311,5888.0,1,34,8
23188,100,5,2015-08-21 00:00:00,1,1,0,1,4,1,17930.0,0,2012-09-01,1900-01-01,42235,1084,8239.0,0,34,8
23189,101,5,2015-08-21 00:00:00,1,1,0,1,4,3,2440.0,1,2012-09-01,2012-05-28,81,1084,7982.0,1,34,8
23190,102,5,2015-08-21 00:00:00,1,1,0,0,1,1,150.0,1,2007-12-01,2014-03-06,81,2820,7687.0,1,34,8
23191,105,5,2015-08-21 00:00:00,1,1,0,1,1,3,6190.0,1,2012-09-01,2013-06-05,81,1084,5024.0,1,34,8
23192,107,5,2015-08-21 00:00:00,1,1,0,1,1,1,1930.0,0,2009-09-01,1900-01-01,42235,2180,7291.0,0,34,8
23193,108,5,2015-08-21 00:00:00,1,1,0,1,4,3,2190.0,0,2003-09-01,1900-01-01,42235,4372,10423.0,0,34,8
23194,109,5,2015-08-21 00:00:00,1,1,0,1,1,3,3300.0,0,2010-11-01,1900-01-01,42235,1754,7029.0,0,34,8
23195,110,5,2015-08-21 00:00:00,1,1,0,1,1,3,46590.0,0,2013-04-01,1900-01-01,42235,872,5751.0,0,34,8
23196,111,5,2015-08-21 00:00:00,1,1,0,1,4,3,7890.0,1,2012-09-01,2009-09-11,51,1084,7562.0,1,34,8
23197,112,5,2015-08-21 00:00:00,1,1,0,1,1,1,1630.0,0,2009-09-01,1900-01-01,42235,2180,6062.0,0,34,8
23198,113,5,2015-08-21 00:00:00,1,1,0,1,4,3,20930.0,0,1999-11-01,1900-01-01,42235,5772,8207.0,0,34,8
23199,115,5,2015-08-21 00:00:00,1,1,0,1,4,3,5740.0,1,2007-04-01,2014-10-02,51,3064,7692.0,1,34,8
23200,117,5,2015-08-21 00:00:00,1,1,0,0,1,1,3450.0,0,2011-09-01,1900-01-01,42235,1450,4501.0,0,34,8
23201,118,5,2015-08-21 00:00:00,1,1,0,1,4,3,3580.0,0,2012-09-01,1900-01-01,42235,1084,8357.0,0,34,8
23202,119,5,2015-08-21 00:00:00,1,1,0,1,1,3,2100.0,0,2010-02-01,1900-01-01,42235,2027,6196.0,0,34,8
23203,120,5,2015-08-21 00:00:00,1,1,0,1,4,1,2290.0,1,2014-12-01,2009-09-11,51,263,7610.0,1,34,8
23204,122,5,2015-08-21 00:00:00,1,1,0,1,1,3,58260.0,0,2013-04-01,1900-01-01,42235,872,9096.0,0,34,8
23205,124,5,2015-08-21 00:00:00,1,1,0,0,1,1,1410.0,0,2003-04-01,1900-01-01,42235,4525,5032.0,0,34,8
23206,126,5,2015-08-21 00:00:00,1,1,0,0,4,1,3370.0,1,2014-10-01,2011-05-01,20,324,7500.0,1,34,8
23207,127,5,2015-08-21 00:00:00,1,1,0,1,4,1,1350.0,1,2005-12-01,2010-03-27,51,3550,6003.0,1,34,8
23208,128,5,2015-08-21 00:00:00,1,1,0,1,4,3,2000.0,1,2012-09-01,2013-01-02,51,1084,7583.0,1,34,8
23209,129,5,2015-08-21 00:00:00,1,1,0,1,1,1,2460.0,1,2012-09-01,2011-04-03,51,1084,9034.0,1,34,8
23210,130,5,2015-08-21 00:00:00,1,1,0,1,3,1,900.0,1,2012-09-01,2010-03-27,51,1084,5240.0,1,34,8
23211,131,5,2015-08-21 00:00:00,1,1,0,0,3,1,920.0,0,2015-07-01,1900-01-01,42235,51,5445.0,0,34,8
23212,132,5,2015-08-21 00:00:00,1,1,0,1,4,3,1040.0,1,2012-09-01,2012-07-02,51,1084,6603.0,1,34,8
